Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Country
245738,27in FHD Monitor,1,149.99,08/04/19 11:40,"186 South St, Austin, TX 73301",USA
245739,AAA Batteries (4-pack),2,2.99,08/06/19 12:44,"44 Church St, Austin, TX 73301",USA
245740,Wired Headphones,1,11.99,08/24/19 06:58,"642 Park St, Boston, MA 02215",USA
245741,Vareebadd Phone,1,400,08/11/19 00:15,"917 10th St, Atlanta, GA 30301",USA
245742,20in Monitor,1,109.99,08/17/19 16:39,"323 North St, Seattle, WA 98101",USA
245743,USB-C Charging Cable,1,11.95,08/14/19 09:58,"619 Ridge St, Seattle, WA 98101",USA
245744,USB-C Charging Cable,1,11.95,08/14/19 11:48,"665 1st St, New York City, NY 10001",USA
245745,AAA Batteries (4-pack),3,2.99,08/21/19 14:32,"170 Cedar St, New York City, NY 10001",USA
245746,AAA Batteries (4-pack),1,2.99,08/10/19 15:49,"501 11th St, San Francisco, CA 94016",USA
245747,Lightning Charging Cable,1,14.95,08/18/19 01:11,"873 5th St, San Francisco, CA 94016",USA
245748,AAA Batteries (4-pack),1,2.99,08/05/19 14:51,"310 North St, New York City, NY 10001",USA
245749,AAA Batteries (4-pack),2,2.99,08/08/19 09:32,"723 5th St, Seattle, WA 98101",USA
245750,AAA Batteries (4-pack),1,2.99,08/08/19 17:05,"219 Center St, Los Angeles, CA 90001",USA
245751,Lightning Charging Cable,1,14.95,08/17/19 18:05,"809 7th St, Atlanta, GA 30301",USA
245752,Flatscreen TV,1,300,08/18/19 12:10,"868 Cedar St, Dallas, TX 75001",USA
245753,27in FHD Monitor,1,149.99,08/26/19 14:06,"37 6th St, San Francisco, CA 94016",USA
245754,Lightning Charging Cable,1,14.95,08/31/19 06:31,"692 Spruce St, Boston, MA 02215",USA
245755,Lightning Charging Cable,1,14.95,08/08/19 21:44,"540 Highland St, New York City, NY 10001",USA
245756,20in Monitor,1,109.99,08/03/19 15:14,"11 Washington St, Austin, TX 73301",USA
245757,Google Phone,1,600,08/14/19 21:49,"937 West St, Los Angeles, CA 90001",USA
245758,AA Batteries (4-pack),2,3.84,08/04/19 11:43,"897 11th St, Boston, MA 02215",USA
245759,AA Batteries (4-pack),1,3.84,08/30/19 00:46,"66 Washington St, Los Angeles, CA 90001",USA
245760,Lightning Charging Cable,1,14.95,08/07/19 18:11,"116 Ridge St, Dallas, TX 75001",USA
245761,iPhone,1,700,08/30/19 19:14,"341 Sunset St, Seattle, WA 98101",USA
245762,34in Ultrawide Monitor,1,379.99,08/15/19 14:21,"929 Washington St, Boston, MA 02215",USA
245763,AAA Batteries (4-pack),1,2.99,08/01/19 20:44,"547 13th St, Boston, MA 02215",USA
245763,Wired Headphones,1,11.99,08/01/19 20:44,"547 13th St, Boston, MA 02215",USA
245764,Flatscreen TV,1,300,08/04/19 17:39,"837 7th St, New York City, NY 10001",USA
245765,Bose SoundSport Headphones,1,99.99,08/28/19 11:29,"371 4th St, Boston, MA 02215",USA
245766,AA Batteries (4-pack),1,3.84,08/26/19 11:14,"164 Lake St, New York City, NY 10001",USA
245767,AAA Batteries (4-pack),1,2.99,08/17/19 14:16,"330 Spruce St, Seattle, WA 98101",USA
245768,USB-C Charging Cable,3,11.95,08/31/19 08:58,"405 2nd St, San Francisco, CA 94016",USA
245769,ThinkPad Laptop,1,999.99,08/15/19 10:51,"883 9th St, New York City, NY 10001",USA
245770,Wired Headphones,1,11.99,08/24/19 10:26,"771 Park St, Los Angeles, CA 90001",USA
245771,Wired Headphones,1,11.99,08/25/19 23:48,"592 11th St, Portland, OR 97035",USA
245772,USB-C Charging Cable,1,11.95,08/08/19 10:54,"13 River St, Los Angeles, CA 90001",USA
245773,AA Batteries (4-pack),1,3.84,08/14/19 06:46,"172 Cedar St, San Francisco, CA 94016",USA
245774,Wired Headphones,1,11.99,08/03/19 11:00,"39 Adams St, Los Angeles, CA 90001",USA
245775,Bose SoundSport Headphones,1,99.99,08/10/19 18:58,"27 11th St, San Francisco, CA 94016",USA
245776,34in Ultrawide Monitor,1,379.99,08/25/19 21:44,"329 Wilson St, San Francisco, CA 94016",USA
245777,27in FHD Monitor,1,149.99,08/23/19 10:14,"51 Main St, New York City, NY 10001",USA
245778,AA Batteries (4-pack),1,3.84,08/04/19 14:44,"591 9th St, Los Angeles, CA 90001",USA
245779,AAA Batteries (4-pack),1,2.99,08/02/19 22:43,"643 8th St, Austin, TX 73301",USA
245780,Vareebadd Phone,1,400,08/29/19 18:04,"488 Willow St, Atlanta, GA 30301",USA
245781,Lightning Charging Cable,1,14.95,08/29/19 10:10,"51 Adams St, Los Angeles, CA 90001",USA
245782,ThinkPad Laptop,1,999.99,08/14/19 16:49,"333 Church St, San Francisco, CA 94016",USA
245783,27in FHD Monitor,1,149.99,08/19/19 23:21,"403 Pine St, Seattle, WA 98101",USA
245784,AA Batteries (4-pack),1,3.84,08/09/19 20:30,"544 Center St, Seattle, WA 98101",USA
245785,34in Ultrawide Monitor,1,379.99,08/24/19 19:57,"478 6th St, San Francisco, CA 94016",USA
245786,Lightning Charging Cable,1,14.95,08/16/19 18:13,"832 Adams St, Los Angeles, CA 90001",USA
245787,34in Ultrawide Monitor,1,379.99,08/21/19 04:11,"589 8th St, San Francisco, CA 94016",USA
245788,20in Monitor,1,109.99,08/03/19 11:44,"619 Elm St, Dallas, TX 75001",USA
245789,Wired Headphones,1,11.99,08/12/19 17:04,"130 Highland St, Seattle, WA 98101",USA
245790,AAA Batteries (4-pack),1,2.99,08/05/19 15:42,"332 Hill St, Dallas, TX 75001",USA
245791,USB-C Charging Cable,1,11.95,08/05/19 21:33,"549 Meadow St, Boston, MA 02215",USA
245792,Bose SoundSport Headphones,1,99.99,08/11/19 22:46,"243 10th St, Atlanta, GA 30301",USA
245793,USB-C Charging Cable,1,11.95,08/07/19 10:26,"106 12th St, San Francisco, CA 94016",USA
245794,USB-C Charging Cable,1,11.95,08/03/19 02:29,"554 Dogwood St, New York City, NY 10001",USA
245795,AAA Batteries (4-pack),2,2.99,08/12/19 15:56,"763 Adams St, Dallas, TX 75001",USA
245796,USB-C Charging Cable,1,11.95,08/28/19 19:26,"995 6th St, Los Angeles, CA 90001",USA
245797,AAA Batteries (4-pack),3,2.99,08/01/19 18:57,"829 14th St, New York City, NY 10001",USA
245798,Lightning Charging Cable,1,14.95,08/29/19 07:43,"646 Sunset St, Los Angeles, CA 90001",USA
245799,Lightning Charging Cable,1,14.95,08/10/19 11:41,"621 Park St, Dallas, TX 75001",USA
245800,USB-C Charging Cable,1,11.95,08/10/19 16:20,"220 North St, New York City, NY 10001",USA
245801,AAA Batteries (4-pack),1,2.99,08/26/19 13:26,"874 Park St, New York City, NY 10001",USA
245802,AAA Batteries (4-pack),2,2.99,08/05/19 00:15,"715 Madison St, Los Angeles, CA 90001",USA
245803,Apple Airpods Headphones,1,150,08/13/19 06:19,"630 1st St, Los Angeles, CA 90001",USA
245803,USB-C Charging Cable,1,11.95,08/13/19 06:19,"630 1st St, Los Angeles, CA 90001",USA
245804,AAA Batteries (4-pack),1,2.99,08/09/19 09:45,"55 Hill St, New York City, NY 10001",USA
245805,AAA Batteries (4-pack),5,2.99,08/21/19 20:07,"618 Jackson St, Los Angeles, CA 90001",USA
245806,AA Batteries (4-pack),1,3.84,08/01/19 23:48,"644 Jackson St, San Francisco, CA 94016",USA
245807,Google Phone,1,600,08/28/19 10:27,"492 West St, Dallas, TX 75001",USA
245808,AA Batteries (4-pack),1,3.84,08/06/19 08:21,"515 River St, Portland, OR 97035",USA
245809,Wired Headphones,1,11.99,08/16/19 15:04,"933 Highland St, Los Angeles, CA 90001",USA
245810,Lightning Charging Cable,1,14.95,08/05/19 21:33,"7 Church St, Dallas, TX 75001",USA
245811,Apple Airpods Headphones,1,150,08/12/19 11:40,"511 Walnut St, Seattle, WA 98101",USA
245812,Lightning Charging Cable,1,14.95,08/09/19 15:53,"369 Walnut St, Seattle, WA 98101",USA
245813,ThinkPad Laptop,1,999.99,08/28/19 17:59,"391 Cherry St, Los Angeles, CA 90001",USA
245814,Lightning Charging Cable,1,14.95,08/26/19 21:02,"706 Lakeview St, San Francisco, CA 94016",USA
245815,AAA Batteries (4-pack),1,2.99,08/16/19 13:26,"413 10th St, San Francisco, CA 94016",USA
245816,Flatscreen TV,1,300,08/17/19 22:47,"578 Jackson St, Portland, OR 97035",USA
245817,Wired Headphones,1,11.99,08/07/19 13:04,"231 Cedar St, Boston, MA 02215",USA
245818,34in Ultrawide Monitor,1,379.99,08/22/19 20:21,"239 4th St, Los Angeles, CA 90001",USA
245819,AA Batteries (4-pack),1,3.84,08/16/19 15:21,"525 Elm St, San Francisco, CA 94016",USA
245820,34in Ultrawide Monitor,1,379.99,08/09/19 12:00,"733 Forest St, Boston, MA 02215",USA
245821,Google Phone,1,600,08/12/19 12:50,"592 13th St, New York City, NY 10001",USA
245822,27in FHD Monitor,1,149.99,08/01/19 22:26,"551 Madison St, New York City, NY 10001",USA
245823,Apple Airpods Headphones,1,150,08/21/19 13:01,"431 Ridge St, Boston, MA 02215",USA
245824,Wired Headphones,1,11.99,08/13/19 07:14,"727 Meadow St, San Francisco, CA 94016",USA
245825,Lightning Charging Cable,1,14.95,08/28/19 07:39,"871 Madison St, Los Angeles, CA 90001",USA
245826,34in Ultrawide Monitor,1,379.99,08/24/19 22:35,"70 Lake St, San Francisco, CA 94016",USA
245827,USB-C Charging Cable,1,11.95,08/27/19 21:40,"514 2nd St, San Francisco, CA 94016",USA
245828,Bose SoundSport Headphones,1,99.99,08/19/19 08:00,"891 5th St, New York City, NY 10001",USA
245829,AAA Batteries (4-pack),1,2.99,08/29/19 11:42,"323 Willow St, Seattle, WA 98101",USA
245830,AA Batteries (4-pack),1,3.84,08/14/19 17:56,"273 River St, San Francisco, CA 94016",USA
245831,Macbook Pro Laptop,1,1700,08/29/19 19:26,"482 13th St, Portland, OR 97035",USA
245832,AAA Batteries (4-pack),2,2.99,08/25/19 15:20,"461 River St, Los Angeles, CA 90001",USA
245833,Macbook Pro Laptop,1,1700,08/11/19 09:18,"391 2nd St, Dallas, TX 75001",USA
245834,LG Washing Machine,1,600.0,08/05/19 21:47,"540 Dogwood St, Boston, MA 02215",USA
245835,AA Batteries (4-pack),1,3.84,08/11/19 19:12,"542 14th St, Portland, OR 97035",USA
245836,Lightning Charging Cable,1,14.95,08/29/19 11:22,"611 West St, New York City, NY 10001",USA
245837,Bose SoundSport Headphones,1,99.99,08/16/19 00:19,"669 8th St, San Francisco, CA 94016",USA
245838,34in Ultrawide Monitor,1,379.99,08/08/19 09:22,"771 9th St, San Francisco, CA 94016",USA
245839,Apple Airpods Headphones,1,150,08/19/19 12:54,"807 1st St, Los Angeles, CA 90001",USA
245840,Flatscreen TV,1,300,08/05/19 12:05,"434 Walnut St, San Francisco, CA 94016",USA
245840,Lightning Charging Cable,1,14.95,08/05/19 12:05,"434 Walnut St, San Francisco, CA 94016",USA
245841,27in FHD Monitor,1,149.99,08/07/19 21:06,"369 Dogwood St, Los Angeles, CA 90001",USA
245842,Lightning Charging Cable,1,14.95,08/04/19 11:37,"949 Elm St, San Francisco, CA 94016",USA
245843,ThinkPad Laptop,1,999.99,08/29/19 12:59,"573 Meadow St, Portland, OR 97035",USA
245844,27in 4K Gaming Monitor,1,389.99,08/12/19 13:33,"591 Hill St, Boston, MA 02215",USA
245845,20in Monitor,1,109.99,08/04/19 13:03,"544 Washington St, New York City, NY 10001",USA
245846,Lightning Charging Cable,1,14.95,08/05/19 17:12,"936 Forest St, Atlanta, GA 30301",USA
245847,Lightning Charging Cable,1,14.95,08/28/19 02:07,"873 Center St, New York City, NY 10001",USA
245848,AAA Batteries (4-pack),1,2.99,08/30/19 16:58,"638 Cedar St, Boston, MA 02215",USA
245849,27in FHD Monitor,1,149.99,08/28/19 20:29,"506 Center St, Boston, MA 02215",USA
245850,Flatscreen TV,1,300,08/08/19 06:33,"274 Hickory St, Dallas, TX 75001",USA
245851,AA Batteries (4-pack),1,3.84,08/10/19 23:52,"865 Park St, San Francisco, CA 94016",USA
245851,Bose SoundSport Headphones,1,99.99,08/10/19 23:52,"865 Park St, San Francisco, CA 94016",USA
245852,Bose SoundSport Headphones,1,99.99,08/19/19 12:23,"154 North St, Boston, MA 02215",USA
245853,27in FHD Monitor,1,149.99,08/15/19 15:12,"774 Washington St, San Francisco, CA 94016",USA
245854,27in FHD Monitor,1,149.99,08/19/19 10:17,"945 11th St, New York City, NY 10001",USA
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,USA
245855,AA Batteries (4-pack),1,3.84,08/10/19 14:23,"305 Highland St, Austin, TX 73301",USA
245856,AAA Batteries (4-pack),2,2.99,08/17/19 23:15,"540 Highland St, Austin, TX 73301",USA
245857,Google Phone,1,600,08/19/19 18:49,"714 Wilson St, Los Angeles, CA 90001",USA
245858,USB-C Charging Cable,1,11.95,08/03/19 13:52,"883 Cedar St, New York City, NY 10001",USA
245859,Bose SoundSport Headphones,1,99.99,08/20/19 20:07,"864 5th St, San Francisco, CA 94016",USA
245860,Apple Airpods Headphones,1,150,08/05/19 10:27,"689 7th St, New York City, NY 10001",USA
245861,iPhone,1,700,08/08/19 15:13,"285 6th St, Seattle, WA 98101",USA
245862,USB-C Charging Cable,1,11.95,08/24/19 12:20,"526 Jackson St, Los Angeles, CA 90001",USA
245863,34in Ultrawide Monitor,1,379.99,08/08/19 20:11,"403 Park St, San Francisco, CA 94016",USA
245864,Bose SoundSport Headphones,1,99.99,08/29/19 19:57,"678 8th St, Boston, MA 02215",USA
245865,ThinkPad Laptop,1,999.99,08/19/19 10:20,"341 14th St, Atlanta, GA 30301",USA
245866,Lightning Charging Cable,1,14.95,08/30/19 20:44,"553 Hill St, Seattle, WA 98101",USA
245867,ThinkPad Laptop,1,999.99,08/30/19 14:20,"870 Lincoln St, Dallas, TX 75001",USA
245868,USB-C Charging Cable,1,11.95,08/30/19 16:56,"677 Cedar St, Dallas, TX 75001",USA
245869,AAA Batteries (4-pack),2,2.99,08/14/19 00:48,"593 2nd St, Dallas, TX 75001",USA
245870,Apple Airpods Headphones,1,150,08/13/19 19:24,"609 Dogwood St, San Francisco, CA 94016",USA
245871,Apple Airpods Headphones,1,150,08/05/19 23:00,"627 Cedar St, Seattle, WA 98101",USA
245872,ThinkPad Laptop,1,999.99,08/19/19 16:59,"230 Center St, Atlanta, GA 30301",USA
245873,Lightning Charging Cable,1,14.95,08/17/19 21:51,"367 7th St, Atlanta, GA 30301",USA
245874,USB-C Charging Cable,1,11.95,08/06/19 21:06,"381 Pine St, San Francisco, CA 94016",USA
245875,Lightning Charging Cable,1,14.95,08/22/19 20:45,"837 Sunset St, Austin, TX 73301",USA
245876,Wired Headphones,1,11.99,08/28/19 14:03,"582 Maple St, San Francisco, CA 94016",USA
245877,Bose SoundSport Headphones,1,99.99,08/14/19 17:08,"480 Pine St, Seattle, WA 98101",USA
245878,AAA Batteries (4-pack),1,2.99,08/27/19 10:27,"949 Dogwood St, San Francisco, CA 94016",USA
245879,iPhone,1,700,08/11/19 07:19,"503 River St, Seattle, WA 98101",USA
245880,AA Batteries (4-pack),1,3.84,08/16/19 09:37,"440 Cedar St, San Francisco, CA 94016",USA
245881,Lightning Charging Cable,1,14.95,08/24/19 09:30,"80 1st St, Austin, TX 73301",USA
245882,AAA Batteries (4-pack),2,2.99,08/09/19 14:28,"445 Hickory St, Seattle, WA 98101",USA
245883,Lightning Charging Cable,1,14.95,08/12/19 10:10,"369 10th St, San Francisco, CA 94016",USA
245884,Bose SoundSport Headphones,1,99.99,08/14/19 21:38,"74 Pine St, Boston, MA 02215",USA
245885,Bose SoundSport Headphones,1,99.99,08/10/19 17:08,"767 4th St, New York City, NY 10001",USA
245886,Lightning Charging Cable,1,14.95,08/14/19 13:02,"59 4th St, Los Angeles, CA 90001",USA
245887,Google Phone,1,600,08/20/19 21:16,"254 12th St, Austin, TX 73301",USA
245888,AAA Batteries (4-pack),1,2.99,08/19/19 13:11,"881 Chestnut St, Boston, MA 02215",USA
245889,AAA Batteries (4-pack),1,2.99,08/21/19 20:29,"571 6th St, New York City, NY 10001",USA
245890,iPhone,1,700,08/01/19 14:13,"381 Hickory St, Los Angeles, CA 90001",USA
245891,27in 4K Gaming Monitor,1,389.99,08/04/19 20:37,"409 Willow St, New York City, NY 10001",USA
245892,ThinkPad Laptop,1,999.99,08/21/19 18:26,"188 Lakeview St, New York City, NY 10001",USA
245893,Apple Airpods Headphones,1,150,08/13/19 13:53,"654 Lincoln St, Boston, MA 02215",USA
245894,Apple Airpods Headphones,1,150,08/23/19 13:18,"703 Hill St, New York City, NY 10001",USA
245895,AAA Batteries (4-pack),1,2.99,08/29/19 18:18,"31 Spruce St, San Francisco, CA 94016",USA
245896,USB-C Charging Cable,1,11.95,08/11/19 10:38,"797 13th St, Los Angeles, CA 90001",USA
245897,AA Batteries (4-pack),1,3.84,08/10/19 20:22,"864 South St, Boston, MA 02215",USA
245898,Apple Airpods Headphones,1,150,08/27/19 01:34,"313 Main St, New York City, NY 10001",USA
245899,Vareebadd Phone,1,400,08/11/19 00:35,"50 Walnut St, New York City, NY 10001",USA
245900,Wired Headphones,1,11.99,08/24/19 23:02,"800 Walnut St, New York City, NY 10001",USA
245901,ThinkPad Laptop,1,999.99,08/13/19 19:05,"493 1st St, Boston, MA 02215",USA
245902,Wired Headphones,1,11.99,08/26/19 10:37,"722 Meadow St, New York City, NY 10001",USA
245903,Macbook Pro Laptop,1,1700,08/06/19 08:59,"898 Park St, San Francisco, CA 94016",USA
245904,Wired Headphones,1,11.99,08/21/19 20:37,"464 Washington St, San Francisco, CA 94016",USA
245905,USB-C Charging Cable,1,11.95,08/25/19 11:58,"32 Elm St, Dallas, TX 75001",USA
245906,Wired Headphones,1,11.99,08/12/19 11:52,"905 West St, Boston, MA 02215",USA
245907,Flatscreen TV,1,300,08/05/19 15:44,"628 7th St, Atlanta, GA 30301",USA
245908,Vareebadd Phone,1,400,08/14/19 00:37,"851 Madison St, Los Angeles, CA 90001",USA
245909,AA Batteries (4-pack),1,3.84,08/11/19 06:50,"387 4th St, Austin, TX 73301",USA
245910,Wired Headphones,1,11.99,08/03/19 16:11,"348 Maple St, Austin, TX 73301",USA
245911,Lightning Charging Cable,1,14.95,08/10/19 22:16,"812 Jefferson St, Los Angeles, CA 90001",USA
245912,AA Batteries (4-pack),3,3.84,08/30/19 09:41,"687 Johnson St, Atlanta, GA 30301",USA
245913,Bose SoundSport Headphones,1,99.99,08/21/19 13:22,"632 Wilson St, Seattle, WA 98101",USA
245914,AA Batteries (4-pack),1,3.84,08/11/19 12:40,"633 Lincoln St, Los Angeles, CA 90001",USA
245915,Wired Headphones,1,11.99,08/14/19 14:24,"778 7th St, Austin, TX 73301",USA
245916,20in Monitor,1,109.99,08/06/19 20:07,"251 Meadow St, Los Angeles, CA 90001",USA
245917,USB-C Charging Cable,1,11.95,08/11/19 10:03,"379 Spruce St, Los Angeles, CA 90001",USA
245918,ThinkPad Laptop,1,999.99,08/05/19 10:52,"214 North St, San Francisco, CA 94016",USA
245919,Macbook Pro Laptop,1,1700,08/29/19 17:33,"579 9th St, New York City, NY 10001",USA
245920,Google Phone,1,600,08/26/19 11:14,"823 Park St, Boston, MA 02215",USA
245921,Apple Airpods Headphones,1,150,08/17/19 13:01,"146 Park St, Portland, OR 97035",USA
245922,ThinkPad Laptop,1,999.99,08/15/19 22:10,"23 Highland St, Los Angeles, CA 90001",USA
245923,Wired Headphones,1,11.99,08/01/19 16:27,"499 Highland St, Portland, OR 97035",USA
245924,27in FHD Monitor,1,149.99,08/21/19 15:20,"502 Sunset St, Boston, MA 02215",USA
245925,Bose SoundSport Headphones,1,99.99,08/25/19 14:53,"463 9th St, Atlanta, GA 30301",USA
245926,Wired Headphones,1,11.99,08/22/19 11:59,"97 Ridge St, Austin, TX 73301",USA
245927,Lightning Charging Cable,1,14.95,08/30/19 18:56,"915 Maple St, Dallas, TX 75001",USA
245928,AAA Batteries (4-pack),1,2.99,08/17/19 10:49,"844 Washington St, Dallas, TX 75001",USA
245929,27in FHD Monitor,1,149.99,08/04/19 05:30,"918 Lake St, San Francisco, CA 94016",USA
245930,AAA Batteries (4-pack),1,2.99,08/01/19 10:31,"543 Main St, New York City, NY 10001",USA
245931,Apple Airpods Headphones,1,150,08/10/19 17:07,"903 Highland St, Seattle, WA 98101",USA
245932,iPhone,1,700,08/26/19 16:19,"802 West St, Los Angeles, CA 90001",USA
245933,Apple Airpods Headphones,1,150,08/15/19 19:31,"526 Chestnut St, Los Angeles, CA 90001",USA
245934,AA Batteries (4-pack),1,3.84,08/06/19 19:47,"134 Jackson St, San Francisco, CA 94016",USA
245935,Wired Headphones,1,11.99,08/04/19 22:31,"220 Willow St, San Francisco, CA 94016",USA
245936,AAA Batteries (4-pack),2,2.99,08/18/19 15:01,"711 Park St, New York City, NY 10001",USA
245937,Wired Headphones,1,11.99,08/31/19 07:43,"412 Madison St, San Francisco, CA 94016",USA
245938,AA Batteries (4-pack),1,3.84,08/02/19 23:12,"811 5th St, Seattle, WA 98101",USA
245939,AAA Batteries (4-pack),2,2.99,08/08/19 20:34,"916 Sunset St, San Francisco, CA 94016",USA
245940,27in FHD Monitor,1,149.99,08/27/19 21:17,"815 Lakeview St, San Francisco, CA 94016",USA
245941,USB-C Charging Cable,1,11.95,08/28/19 19:15,"861 Spruce St, Seattle, WA 98101",USA
245942,Wired Headphones,1,11.99,08/11/19 10:01,"569 Madison St, New York City, NY 10001",USA
245943,Wired Headphones,1,11.99,08/29/19 10:54,"653 Pine St, Austin, TX 73301",USA
245944,Google Phone,1,600,08/05/19 15:58,"906 Sunset St, Los Angeles, CA 90001",USA
245945,iPhone,1,700,08/30/19 11:40,"366 Spruce St, New York City, NY 10001",USA
245946,AAA Batteries (4-pack),2,2.99,08/26/19 11:14,"737 Jackson St, Seattle, WA 98101",USA
245947,Flatscreen TV,1,300,08/14/19 22:30,"673 Sunset St, Los Angeles, CA 90001",USA
245948,Google Phone,1,600,08/17/19 23:12,"656 Main St, Boston, MA 02215",USA
245949,Macbook Pro Laptop,1,1700,08/23/19 11:40,"226 Center St, San Francisco, CA 94016",USA
245950,iPhone,1,700,08/02/19 21:54,"87 11th St, San Francisco, CA 94016",USA
245951,ThinkPad Laptop,1,999.99,08/10/19 09:01,"990 Johnson St, San Francisco, CA 94016",USA
245952,USB-C Charging Cable,1,11.95,08/25/19 10:20,"469 1st St, Boston, MA 02215",USA
245953,Bose SoundSport Headphones,1,99.99,08/11/19 13:06,"426 Park St, Atlanta, GA 30301",USA
245954,Lightning Charging Cable,1,14.95,08/15/19 14:56,"728 1st St, Los Angeles, CA 90001",USA
245955,Lightning Charging Cable,1,14.95,08/30/19 18:59,"791 Adams St, San Francisco, CA 94016",USA
245956,Wired Headphones,2,11.99,08/16/19 12:49,"59 2nd St, New York City, NY 10001",USA
245957,AAA Batteries (4-pack),1,2.99,08/24/19 00:13,"586 Lincoln St, New York City, NY 10001",USA
245958,AAA Batteries (4-pack),1,2.99,08/04/19 13:06,"38 Jefferson St, San Francisco, CA 94016",USA
245959,Macbook Pro Laptop,1,1700,08/01/19 21:00,"25 5th St, Atlanta, GA 30301",USA
245960,Vareebadd Phone,1,400,08/22/19 23:50,"933 Sunset St, Boston, MA 02215",USA
245961,Wired Headphones,1,11.99,08/07/19 13:39,"440 Main St, San Francisco, CA 94016",USA
245962,AA Batteries (4-pack),1,3.84,08/31/19 13:15,"521 South St, Boston, MA 02215",USA
245963,Bose SoundSport Headphones,1,99.99,08/09/19 22:43,"450 5th St, Boston, MA 02215",USA
245964,USB-C Charging Cable,1,11.95,08/14/19 11:45,"975 13th St, San Francisco, CA 94016",USA
245965,27in FHD Monitor,1,149.99,08/23/19 18:06,"735 Maple St, Los Angeles, CA 90001",USA
245966,AAA Batteries (4-pack),1,2.99,08/19/19 12:24,"898 Highland St, Austin, TX 73301",USA
245967,Apple Airpods Headphones,1,150,08/25/19 13:12,"301 Johnson St, San Francisco, CA 94016",USA
245968,Wired Headphones,1,11.99,08/26/19 21:57,"619 Highland St, San Francisco, CA 94016",USA
245969,iPhone,1,700,08/17/19 16:03,"171 5th St, San Francisco, CA 94016",USA
245970,Macbook Pro Laptop,1,1700,08/16/19 20:13,"33 Adams St, Seattle, WA 98101",USA
245971,Google Phone,1,600,08/16/19 18:50,"29 Washington St, San Francisco, CA 94016",USA
245972,Wired Headphones,1,11.99,08/14/19 13:09,"121 Highland St, New York City, NY 10001",USA
245973,Lightning Charging Cable,1,14.95,08/16/19 14:42,"711 Meadow St, Seattle, WA 98101",USA
245974,Bose SoundSport Headphones,1,99.99,08/23/19 17:31,"858 7th St, Los Angeles, CA 90001",USA
245975,Wired Headphones,1,11.99,08/30/19 09:37,"530 Ridge St, San Francisco, CA 94016",USA
245976,iPhone,1,700,08/23/19 06:01,"476 Park St, Atlanta, GA 30301",USA
245977,34in Ultrawide Monitor,1,379.99,08/05/19 10:49,"840 Washington St, Boston, MA 02215",USA
245978,20in Monitor,1,109.99,08/29/19 13:40,"40 Dogwood St, New York City, NY 10001",USA
245979,USB-C Charging Cable,1,11.95,08/03/19 19:35,"592 Cedar St, Portland, OR 97035",USA
245980,AA Batteries (4-pack),3,3.84,08/20/19 14:26,"658 Spruce St, San Francisco, CA 94016",USA
245981,Bose SoundSport Headphones,1,99.99,08/04/19 11:04,"365 Wilson St, San Francisco, CA 94016",USA
245982,Google Phone,1,600,08/31/19 15:29,"932 Wilson St, Seattle, WA 98101",USA
245982,Wired Headphones,1,11.99,08/31/19 15:29,"932 Wilson St, Seattle, WA 98101",USA
245983,Wired Headphones,1,11.99,08/04/19 22:34,"506 Highland St, Portland, OR 97035",USA
245984,Macbook Pro Laptop,1,1700,08/11/19 20:50,"985 Hill St, Los Angeles, CA 90001",USA
245985,34in Ultrawide Monitor,1,379.99,08/20/19 14:37,"18 Adams St, Seattle, WA 98101",USA
245986,Google Phone,1,600,08/31/19 20:18,"270 Park St, San Francisco, CA 94016",USA
245987,Flatscreen TV,1,300,08/04/19 21:52,"180 Maple St, Boston, MA 02215",USA
245988,USB-C Charging Cable,1,11.95,08/01/19 08:43,"696 9th St, Atlanta, GA 30301",USA
245989,Bose SoundSport Headphones,1,99.99,08/19/19 03:33,"392 Lincoln St, Atlanta, GA 30301",USA
245990,Wired Headphones,1,11.99,08/16/19 08:30,"109 Chestnut St, New York City, NY 10001",USA
245991,Vareebadd Phone,1,400,08/18/19 10:54,"433 Johnson St, New York City, NY 10001",USA
245992,iPhone,1,700,08/22/19 15:19,"832 1st St, Dallas, TX 75001",USA
245993,27in FHD Monitor,1,149.99,08/27/19 09:48,"788 Wilson St, Portland, OR 97035",USA
245994,20in Monitor,1,109.99,08/27/19 09:37,"625 Hickory St, Seattle, WA 98101",USA
245995,iPhone,1,700,08/25/19 12:31,"792 Adams St, Los Angeles, CA 90001",USA
245996,AA Batteries (4-pack),1,3.84,08/04/19 20:49,"340 Jackson St, San Francisco, CA 94016",USA
,,,,,,USA
245997,Lightning Charging Cable,2,14.95,08/16/19 20:16,"697 14th St, San Francisco, CA 94016",USA
245998,Lightning Charging Cable,1,14.95,08/16/19 18:24,"662 7th St, Boston, MA 02215",USA
245999,27in 4K Gaming Monitor,1,389.99,08/26/19 22:40,"656 12th St, Los Angeles, CA 90001",USA
246000,Apple Airpods Headphones,1,150,08/05/19 08:38,"835 Jefferson St, San Francisco, CA 94016",USA
246001,Wired Headphones,1,11.99,08/06/19 13:38,"659 Lincoln St, Boston, MA 02215",USA
246002,AA Batteries (4-pack),2,3.84,08/21/19 11:52,"31 2nd St, Austin, TX 73301",USA
